#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  315
#! SET periodic_phi true
   -3.141592654  -19.032742983   -0.000149939
   -3.121646034  -19.437974531   -0.000131904
   -3.101699414  -19.829199108   -0.000116850
   -3.081752794  -20.206442286   -0.000104235
   -3.061806173  -20.569772616   -0.000093630
   -3.041859553  -20.919087714   -0.000084705
   -3.021912933  -21.254550777   -0.000077175
   -3.001966313  -21.576168986   -0.000070822
   -2.982019693  -21.884019873   -0.000065465
   -2.962073073  -22.178149221   -0.000060962
   -2.942126453  -22.458664073   -0.000057193
   -2.922179833  -22.725600932   -0.000054069
   -2.902233213  -22.979058411   -0.000051515
   -2.882286593  -23.219104725   -0.000049476
   -2.862339973  -23.445827462   -0.000047909
   -2.842393353  -23.659319823   -0.000046789
   -2.822446733  -23.859684042   -0.000046098
   -2.802500113  -24.047016004   -0.000045838
   -2.782553493  -24.221424959   -0.000046023
   -2.762606873  -24.383026838   -0.000046685
   -2.742660253  -24.531937829   -0.000047880
   -2.722713633  -24.668286338   -0.000049694
   -2.702767013  -24.792210819   -0.000052253
   -2.682820393  -24.903845909   -0.000055753
   -2.662873773  -25.003346665   -0.000060487
   -2.642927153  -25.090883214   -0.000066913
   -2.622980533  -25.166628693   -0.000075786
   -2.603033913  -25.230767469   -0.000088430
   -2.583087293  -25.283499416   -0.000107369
   -2.563140673  -25.325053192   -0.000138078
   -2.543194053  -25.355656370   -0.000195080
   -2.523247433  -25.375562914   -0.000333546
   -2.503300813  -25.385047662   -0.001122502
   -2.483354193  -25.384411984    0.000859421
   -2.463407573  -25.373981616    0.000318946
   -2.443460953  -25.354102376    0.000200107
   -2.423514333  -25.325157953    0.000148696
   -2.403567713  -25.287559381    0.000120509
   -2.383621093  -25.241756859    0.000103099
   -2.363674473  -25.188243990    0.000091610
   -2.343727853  -25.127555889    0.000083768
   -2.323781233  -25.060278442    0.000078371
   -2.303834613  -24.987072051    0.000074743
   -2.283887993  -24.908622019    0.000072477
   -2.263941373  -24.825713114    0.000071336
   -2.243994753  -24.739197086    0.000071191
   -2.224048133  -24.650003183    0.000071986
   -2.204101513  -24.559165687    0.000073743
   -2.184154892  -24.467827042    0.000076555
   -2.164208272  -24.377215446    0.000080598
   -2.144261652  -24.288711554    0.000086181
   -2.124315032  -24.203751660    0.000093808
   -2.104368412  -24.123898915    0.000104310
   -2.084421792  -24.050804615    0.000119185
   -2.064475172  -23.986151664    0.000141316
   -2.044528552  -23.931643810    0.000176891
   -2.024581932  -23.888923234    0.000242321
   -2.004635312  -23.859521493    0.000399602
   -1.984688692  -23.844768939    0.001270853
   -1.964742072  -23.845700885   -0.000988921
   -1.944795452  -23.863026610   -0.000346604
   -1.924848832  -23.897002972   -0.000207354
   -1.904902212  -23.947473115   -0.000146802
   -1.884955592  -24.013823146   -0.000113161
   -1.865008972  -24.095024598   -0.000091931
   -1.845062352  -24.189645152   -0.000077435
   -1.825115732  -24.296021715   -0.000067027
   -1.805169112  -24.412245020   -0.000059295
   -1.785222492  -24.536293425   -0.000053427
   -1.765275872  -24.666087692   -0.000048917
   -1.745329252  -24.799590422   -0.000045448
   -1.725382632  -24.934830858   -0.000042808
   -1.705436012  -25.069963822   -0.000040859
   -1.685489392  -25.203274897   -0.000039514
   -1.665542772  -25.333203403   -0.000038726
   -1.645596152  -25.458331598   -0.000038480
   -1.625649532  -25.577397852   -0.000038799
   -1.605702912  -25.689281178   -0.000039745
   -1.585756292  -25.793011534   -0.000041440
   -1.565809672  -25.887698816   -0.000044087
   -1.545863052  -25.972589608   -0.000048037
   -1.525916432  -26.047006040   -0.000053908
   -1.505969812  -26.110371027   -0.000062874
   -1.486023192  -26.162162194   -0.000077412
   -1.466076572  -26.201944173   -0.000103820
   -1.446129952  -26.229318356   -0.000163890
   -1.426183332  -26.243948184   -0.000418963
   -1.406236712  -26.245533687    0.000691721
   -1.386290092  -26.233812326    0.000187785
   -1.366343472  -26.208555646    0.000108939
   -1.346396852  -26.169568224    0.000077300
   -1.326450232  -26.116677627    0.000060505
   -1.306503611  -26.049732318    0.000050283
   -1.286556991  -25.968606750    0.000043556
   -1.266610371  -25.873190622    0.000038923
   -1.246663751  -25.763387285    0.000035655
   -1.226717131  -25.639127279    0.000033341
   -1.206770511  -25.500342827    0.000031731
   -1.186823891  -25.346976276    0.000030673
   -1.166877271  -25.178989835    0.000030066
   -1.146930651  -24.996360958    0.000029849
   -1.126984031  -24.799072762    0.000029984
   -1.107037411  -24.587097932    0.000030454
   -1.087090791  -24.360454132    0.000031254
   -1.067144171  -24.119144497    0.000032393
   -1.047197551  -23.863184848    0.000033891
   -1.027250931  -23.592588439    0.000035782
   -1.007304311  -23.307379217    0.000038110
   -0.987357691  -23.007616156    0.000040935
   -0.967411071  -22.693321472    0.000044332
   -0.947464451  -22.364556780    0.000048398
   -0.927517831  -22.021373168    0.000053251
   -0.907571211  -21.663824393    0.000059042
   -0.887624591  -21.291958027    0.000065957
   -0.867677971  -20.905843631    0.000074228
   -0.847731351  -20.505429316    0.000084157
   -0.827784731  -20.090938807    0.000096101
   -0.807838111  -19.662369689    0.000110532
   -0.787891491  -19.219814396    0.000128041
   -0.767944871  -18.763574719    0.000149366
   -0.747998251  -18.293650162    0.000175501
   -0.728051631  -17.810175002    0.000207731
   -0.708105011  -17.313689997    0.000247710
   -0.688158391  -16.804564829    0.000297710
   -0.668211771  -16.283966242    0.000360712
   -0.648265151  -15.753900604    0.000440718
   -0.628318531  -15.216354273    0.000543622
   -0.608371911  -14.674432037    0.000678122
   -0.588425291  -14.134962106    0.000856381
   -0.568478671  -13.605943437    0.001098344
   -0.548532051  -13.097773345    0.001438889
   -0.528585431  -12.626073648    0.001941702
   -0.508638811  -12.211250824    0.002734635
   -0.488692191  -11.869370983    0.004173405
   -0.468745571  -11.624056004    0.007434831
   -0.448798951  -11.482980539    0.022273259
   -0.428852330  -11.447577105   -0.031034320
   -0.408905710  -11.510852879   -0.010075868
   -0.388959090  -11.652761118   -0.006281469
   -0.369012470  -11.852642058   -0.004663758
   -0.349065850  -12.093366108   -0.003757916
   -0.329119230  -12.360845293   -0.003166555
   -0.309172610  -12.642740350   -0.002743288
   -0.289225990  -12.931742045   -0.002421688
   -0.269279370  -13.222350742   -0.002164586
   -0.249332750  -13.510585468   -0.001954030
   -0.229386130  -13.794896146   -0.001776121
   -0.209439510  -14.073800163   -0.001624568
   -0.189492890  -14.346343823   -0.001493652
   -0.169546270  -14.611838991   -0.001380223
   -0.149599650  -14.870222079   -0.001280717
   -0.129653030  -15.121161287   -0.001193646
   -0.109706410  -15.364433957   -0.001117562
   -0.089759790  -15.600022451   -0.001050895
   -0.069813170  -15.827904970   -0.000992833
   -0.049866550  -16.047902276   -0.000942363
   -0.029919930  -16.259913513   -0.000898933
   -0.009973310  -16.463918203   -0.000861825
    0.009973310  -16.659956961   -0.000830303
    0.029919930  -16.847738837   -0.000804357
    0.049866550  -17.027364440   -0.000783438
    0.069813170  -17.198837097   -0.000767217
    0.089759790  -17.362164310   -0.000755449
    0.109706410  -17.517365086   -0.000748029
    0.129653030  -17.664545238   -0.000744753
    0.149599650  -17.803722798   -0.000745709
    0.169546270  -17.935010352   -0.000750922
    0.189492890  -18.058627672   -0.000760297
    0.209439510  -18.174637110   -0.000774192
    0.229386130  -18.283286386   -0.000792704
    0.249332750  -18.384713531   -0.000816295
    0.269279370  -18.479220569   -0.000845112
    0.289225990  -18.567008580   -0.000879731
    0.309172610  -18.648301399   -0.000920845
    0.329119230  -18.723418280   -0.000968917
    0.349065850  -18.792586168   -0.001024977
    0.369012470  -18.856107664   -0.001089866
    0.388959090  -18.914270703   -0.001164706
    0.408905710  -18.967386162   -0.001250717
    0.428852330  -19.015770469   -0.001348976
    0.448798951  -19.059712546   -0.001461139
    0.468745571  -19.099585945   -0.001587390
    0.488692191  -19.135658665   -0.001729783
    0.508638811  -19.168301215   -0.001887723
    0.528585431  -19.197800963   -0.002061829
    0.548532051  -19.224541601   -0.002249338
    0.568478671  -19.248837533   -0.002447483
    0.588425291  -19.271043866   -0.002648084
    0.608371911  -19.291424854   -0.002846678
    0.628318531  -19.310365278   -0.003029627
    0.648265151  -19.328131906   -0.003187379
    0.668211771  -19.345004427   -0.003311559
    0.688158391  -19.361224463   -0.003395527
    0.708105011  -19.377077046   -0.003434407
    0.728051631  -19.392732188   -0.003433532
    0.747998251  -19.408354703   -0.003398985
    0.767944871  -19.424100104   -0.003338284
    0.787891491  -19.440077323   -0.003261468
    0.807838111  -19.456312990   -0.003179645
    0.827784731  -19.472855920   -0.003098632
    0.847731351  -19.489700201   -0.003026131
    0.867677971  -19.506774037   -0.002968374
    0.887624591  -19.524015718   -0.002927460
    0.907571211  -19.541310857   -0.002908609
    0.927517831  -19.558516270   -0.002914774
    0.947464451  -19.575503731   -0.002950817
    0.967411071  -19.592064612   -0.003020148
