#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  315
#! SET periodic_phi true
   -3.141592654    7.212790704   -0.000149939
   -3.121646034    6.807559156   -0.000131904
   -3.101699414    6.416334579   -0.000116850
   -3.081752794    6.039091401   -0.000104235
   -3.061806173    5.675761071   -0.000093630
   -3.041859553    5.326445972   -0.000084705
   -3.021912933    4.990982910   -0.000077175
   -3.001966313    4.669364701   -0.000070822
   -2.982019693    4.361513814   -0.000065465
   -2.962073073    4.067384466   -0.000060962
   -2.942126453    3.786869614   -0.000057193
   -2.922179833    3.519932755   -0.000054069
   -2.902233213    3.266475276   -0.000051515
   -2.882286593    3.026428962   -0.000049476
   -2.862339973    2.799706224   -0.000047909
   -2.842393353    2.586213864   -0.000046789
   -2.822446733    2.385849645   -0.000046098
   -2.802500113    2.198517683   -0.000045838
   -2.782553493    2.024108728   -0.000046023
   -2.762606873    1.862506848   -0.000046685
   -2.742660253    1.713595858   -0.000047880
   -2.722713633    1.577247349   -0.000049694
   -2.702767013    1.453322868   -0.000052253
   -2.682820393    1.341687778   -0.000055753
   -2.662873773    1.242187022   -0.000060487
   -2.642927153    1.154650473   -0.000066913
   -2.622980533    1.078904994   -0.000075786
   -2.603033913    1.014766218   -0.000088430
   -2.583087293    0.962034271   -0.000107369
   -2.563140673    0.920480495   -0.000138078
   -2.543194053    0.889877317   -0.000195080
   -2.523247433    0.869970773   -0.000333546
   -2.503300813    0.860486025   -0.001122502
   -2.483354193    0.861121703    0.000859421
   -2.463407573    0.871552071    0.000318946
   -2.443460953    0.891431311    0.000200107
   -2.423514333    0.920375734    0.000148696
   -2.403567713    0.957974306    0.000120509
   -2.383621093    1.003776828    0.000103099
   -2.363674473    1.057289697    0.000091610
   -2.343727853    1.117977798    0.000083768
   -2.323781233    1.185255245    0.000078371
   -2.303834613    1.258461635    0.000074743
   -2.283887993    1.336911668    0.000072477
   -2.263941373    1.419820573    0.000071336
   -2.243994753    1.506336601    0.000071191
   -2.224048133    1.595530504    0.000071986
   -2.204101513    1.686368000    0.000073743
   -2.184154892    1.777706644    0.000076555
   -2.164208272    1.868318241    0.000080598
   -2.144261652    1.956822132    0.000086181
   -2.124315032    2.041782027    0.000093808
   -2.104368412    2.121634772    0.000104310
   -2.084421792    2.194729072    0.000119185
   -2.064475172    2.259382023    0.000141316
   -2.044528552    2.313889877    0.000176891
   -2.024581932    2.356610453    0.000242321
   -2.004635312    2.386012194    0.000399602
   -1.984688692    2.400764748    0.001270853
   -1.964742072    2.399832801   -0.000988921
   -1.944795452    2.382507077   -0.000346604
   -1.924848832    2.348530715   -0.000207354
   -1.904902212    2.298060572   -0.000146802
   -1.884955592    2.231710541   -0.000113161
   -1.865008972    2.150509089   -0.000091931
   -1.845062352    2.055888535   -0.000077435
   -1.825115732    1.949511972   -0.000067027
   -1.805169112    1.833288667   -0.000059295
   -1.785222492    1.709240262   -0.000053427
   -1.765275872    1.579445994   -0.000048917
   -1.745329252    1.445943265   -0.000045448
   -1.725382632    1.310702829   -0.000042808
   -1.705436012    1.175569865   -0.000040859
   -1.685489392    1.042258790   -0.000039514
   -1.665542772    0.912330284   -0.000038726
   -1.645596152    0.787202089   -0.000038480
   -1.625649532    0.668135835   -0.000038799
   -1.605702912    0.556252509   -0.000039745
   -1.585756292    0.452522153   -0.000041440
   -1.565809672    0.357834871   -0.000044087
   -1.545863052    0.272944079   -0.000048037
   -1.525916432    0.198527647   -0.000053908
   -1.505969812    0.135162660   -0.000062874
   -1.486023192    0.083371493   -0.000077412
   -1.466076572    0.043589514   -0.000103820
   -1.446129952    0.016215331   -0.000163890
   -1.426183332    0.001585503   -0.000418963
   -1.406236712    0.000000000    0.000691721
   -1.386290092    0.011721361    0.000187785
   -1.366343472    0.036978041    0.000108939
   -1.346396852    0.075965463    0.000077300
   -1.326450232    0.128856060    0.000060505
   -1.306503611    0.195801369    0.000050283
   -1.286556991    0.276926937    0.000043556
   -1.266610371    0.372343065    0.000038923
   -1.246663751    0.482146402    0.000035655
   -1.226717131    0.606406408    0.000033341
   -1.206770511    0.745190860    0.000031731
   -1.186823891    0.898557411    0.000030673
   -1.166877271    1.066543852    0.000030066
   -1.146930651    1.249172728    0.000029849
   -1.126984031    1.446460925    0.000029984
   -1.107037411    1.658435755    0.000030454
   -1.087090791    1.885079555    0.000031254
   -1.067144171    2.126389190    0.000032393
   -1.047197551    2.382348839    0.000033891
   -1.027250931    2.652945248    0.000035782
   -1.007304311    2.938154470    0.000038110
   -0.987357691    3.237917530    0.000040935
   -0.967411071    3.552212215    0.000044332
   -0.947464451    3.880976907    0.000048398
   -0.927517831    4.224160519    0.000053251
   -0.907571211    4.581709294    0.000059042
   -0.887624591    4.953575660    0.000065957
   -0.867677971    5.339690056    0.000074228
   -0.847731351    5.740104371    0.000084157
   -0.827784731    6.154594880    0.000096101
   -0.807838111    6.583163998    0.000110532
   -0.787891491    7.025719291    0.000128041
   -0.767944871    7.481958968    0.000149366
   -0.747998251    7.951883525    0.000175501
   -0.728051631    8.435358685    0.000207731
   -0.708105011    8.931843690    0.000247710
   -0.688158391    9.440968858    0.000297710
   -0.668211771    9.961567445    0.000360712
   -0.648265151   10.491633083    0.000440718
   -0.628318531   11.029179414    0.000543622
   -0.608371911   11.571101650    0.000678122
   -0.588425291   12.110571581    0.000856381
   -0.568478671   12.639590250    0.001098344
   -0.548532051   13.147760342    0.001438889
   -0.528585431   13.619460039    0.001941702
   -0.508638811   14.034282863    0.002734635
   -0.488692191   14.376162704    0.004173405
   -0.468745571   14.621477683    0.007434831
   -0.448798951   14.762553148    0.022273259
   -0.428852330   14.797956582   -0.031034320
   -0.408905710   14.734680808   -0.010075868
   -0.388959090   14.592772569   -0.006281469
   -0.369012470   14.392891629   -0.004663758
   -0.349065850   14.152167578   -0.003757916
   -0.329119230   13.884688394   -0.003166555
   -0.309172610   13.602793337   -0.002743288
   -0.289225990   13.313791642   -0.002421688
   -0.269279370   13.023182945   -0.002164586
   -0.249332750   12.734948219   -0.001954030
   -0.229386130   12.450637541   -0.001776121
   -0.209439510   12.171733524   -0.001624568
   -0.189492890   11.899189864   -0.001493652
   -0.169546270   11.633694696   -0.001380223
   -0.149599650   11.375311608   -0.001280717
   -0.129653030   11.124372400   -0.001193646
   -0.109706410   10.881099730   -0.001117562
   -0.089759790   10.645511236   -0.001050895
   -0.069813170   10.417628717   -0.000992833
   -0.049866550   10.197631411   -0.000942363
   -0.029919930    9.985620174   -0.000898933
   -0.009973310    9.781615484   -0.000861825
    0.009973310    9.585576726   -0.000830303
    0.029919930    9.397794850   -0.000804357
    0.049866550    9.218169246   -0.000783438
    0.069813170    9.046696590   -0.000767217
    0.089759790    8.883369376   -0.000755449
    0.109706410    8.728168601   -0.000748029
    0.129653030    8.580988449   -0.000744753
    0.149599650    8.441810889   -0.000745709
    0.169546270    8.310523335   -0.000750922
    0.189492890    8.186906015   -0.000760297
    0.209439510    8.070896577   -0.000774192
    0.229386130    7.962247301   -0.000792704
    0.249332750    7.860820156   -0.000816295
    0.269279370    7.766313117   -0.000845112
    0.289225990    7.678525106   -0.000879731
    0.309172610    7.597232288   -0.000920845
    0.329119230    7.522115407   -0.000968917
    0.349065850    7.452947519   -0.001024977
    0.369012470    7.389426023   -0.001089866
    0.388959090    7.331262984   -0.001164706
    0.408905710    7.278147525   -0.001250717
    0.428852330    7.229763218   -0.001348976
    0.448798951    7.185821141   -0.001461139
    0.468745571    7.145947742   -0.001587390
    0.488692191    7.109875022   -0.001729783
    0.508638811    7.077232472   -0.001887723
    0.528585431    7.047732724   -0.002061829
    0.548532051    7.020992086   -0.002249338
    0.568478671    6.996696154   -0.002447483
    0.588425291    6.974489821   -0.002648084
    0.608371911    6.954108833   -0.002846678
    0.628318531    6.935168409   -0.003029627
    0.648265151    6.917401781   -0.003187379
    0.668211771    6.900529260   -0.003311559
    0.688158391    6.884309224   -0.003395527
    0.708105011    6.868456641   -0.003434407
    0.728051631    6.852801499   -0.003433532
    0.747998251    6.837178984   -0.003398985
    0.767944871    6.821433583   -0.003338284
    0.787891491    6.805456364   -0.003261468
    0.807838111    6.789220697   -0.003179645
    0.827784731    6.772677767   -0.003098632
    0.847731351    6.755833486   -0.003026131
    0.867677971    6.738759650   -0.002968374
    0.887624591    6.721517969   -0.002927460
    0.907571211    6.704222830   -0.002908609
    0.927517831    6.687017417   -0.002914774
    0.947464451    6.670029956   -0.002950817
    0.967411071    6.653469075   -0.003020148
    0.987357691    6.637494131   -0.003132051
    1.007304311    6.622323588   -0.003297100
    1.027250931    6.608097261   -0.003529584
    1.047197551    6.595062857   -0.003857371
    1.067144171    6.583319203   -0.004317851
    1.087090791    6.573037726   -0.004988374
    1.107037411    6.564331145   -0.006013736
    1.126984031    6.557381586   -0.007711557
    1.146930651    6.552204678   -0.010984618
    1.166877271    6.548919770   -0.019717278
    1.186823891    6.547561776   -0.103470560
    1.206770511    6.548134927    0.031107529
    1.226717131    6.550718943    0.013571100
    1.246663751    6.555257608    0.008713366
    1.266610371    6.561743245    0.006449179
    1.286556991    6.570109066    0.005145066
    1.306503611    6.580390857    0.004306538
    1.326450232    6.592481911    0.003722678
    1.346396852    6.606361035    0.003292518
    1.366343472    6.621997026    0.002964672
    1.386290092    6.639335462    0.002706761
    1.406236712    6.658359582    0.002497254
    1.426183332    6.678999360    0.002324200
    1.446129952    6.701309924    0.002177854
    1.466076572    6.725315222    0.002053495
    1.486023192    6.750911702    0.001942985
    1.505969812    6.778186998    0.001845689
    1.525916432    6.807192130    0.001759545
    1.545863052    6.837930908    0.001682743
    1.565809672    6.870436782    0.001613244
    1.585756292    6.904782597    0.001551057
    1.605702912    6.940947083    0.001494238
    1.625649532    6.978975385    0.001443030
    1.645596152    7.018981198    0.001397245
    1.665542772    7.060881906    0.001355785
    1.685489392    7.104773928    0.001318906
    1.705436012    7.150624057    0.001285913
    1.725382632    7.198523786    0.001257242
    1.745329252    7.248433534    0.001232194
    1.765275872    7.300315768    0.001210198
    1.785222492    7.354240542    0.001191677
    1.805169112    7.410138644    0.001175571
    1.825115732    7.468058488    0.001161905
    1.845062352    7.527999101    0.001150301
    1.865008972    7.589986337    0.001140423
    1.884955592    7.654089438    0.001132163
    1.904902212    7.720302245    0.001124847
    1.924848832    7.788802046    0.001118711
    1.944795452    7.859553292    0.001112722
    1.964742072    7.932777566    0.001107221
    1.984688692    8.008539970    0.001101492
    2.004635312    8.087094508    0.001095835
    2.024581932    8.168605911    0.001089977
    2.044528552    8.253390406    0.001084246
    2.064475172    8.341538512    0.001077932
    2.084421792    8.433532684    0.001072014
    2.104368412    8.529560469    0.001066140
    2.124315032    8.629959228    0.001060569
    2.144261652    8.735058674    0.001055518
    2.164208272    8.845322388    0.001051653
    2.184154892    8.961005843    0.001048895
    2.204101513    9.082492692    0.001047628
    2.224048133    9.210243388    0.001048456
    2.243994753    9.344645063    0.001051756
    2.263941373    9.485979952    0.001057649
    2.283887993    9.634735775    0.001066878
    2.303834613    9.791228220    0.001079729
    2.323781233    9.955785310    0.001096590
    2.343727853   10.128837205    0.001118243
    2.363674473   10.310633008    0.001145019
    2.383621093   10.501495749    0.001177698
    2.403567713   10.701751411    0.001217135
    2.423514333   10.911542089    0.001264036
    2.443460953   11.131080044    0.001319412
    2.463407573   11.360490825    0.001384157
    2.483354193   11.600038905    0.001460603
    2.503300813   11.849294135    0.001549628
    2.523247433   12.108804785    0.001654626
    2.543194053   12.377967898    0.001778404
    2.563140673   12.656434095    0.001925613
    2.583087293   12.942715798    0.002101491
    2.603033913   13.236043013    0.002315021
    2.622980533   13.533094027    0.002579265
    2.642927153   13.830777408    0.002918151
    2.662873773   14.122198823    0.003370462
    2.682820393   14.400070783    0.004006907
    2.702767013   14.651052377    0.005001062
    2.722713633   14.860735134    0.006783842
    2.742660253   15.011353907    0.011034503
    2.762606873   15.079496666    0.036143764
    2.782553493   15.051922711   -0.023250327
    2.802500113   14.918180665   -0.008094102
    2.822446733   14.680573555   -0.004615550
    2.842393353   14.351126942   -0.003071969
    2.862339973   13.949117391   -0.002208374
    2.882286593   13.494129328   -0.001658133
    2.902233213   13.004234190   -0.001282607
    2.922179833   12.494067504   -0.001012725
    2.942126453   11.974811941   -0.000812245
    2.962073073   11.455047233   -0.000660022
    2.982019693   10.938904220   -0.000541837
    3.001966313   10.430703188   -0.000449018
    3.021912933    9.932637928   -0.000375326
    3.041859553    9.446356491   -0.000316269
    3.061806173    8.972624840   -0.000268529
    3.081752794    8.512154033   -0.000229670
    3.101699414    8.065167056   -0.000197844
    3.121646034    7.632022730   -0.000171632
